teamAbbr,teamDiv,playStat,playPos,playHeight,playWeight,playPF
HOU,Southwest,Bench,PF,80,253,3
HOU,Southwest,Bench,C,83,250,3
HOU,Southwest,Bench,PF,86,219,1
HOU,Southwest,Bench,PG,74,175,0
HOU,Southwest,Bench,SF,79,210,1
GS,Pacific,Starter,SF,81,225,2
GS,Pacific,Starter,SG,79,205,4
GS,Pacific,Starter,PF,79,230,5
GS,Pacific,Starter,PG,75,185,5
GS,Pacific,Starter,C,83,240,4
GS,Pacific,Bench,SF,78,207,3
GS,Pacific,Bench,PG,79,182,2
GS,Pacific,Bench,G,79,185,0
GS,Pacific,Bench,PF,81,240,2
GS,Pacific,Bench,SG,79,210,0
GS,Pacific,Bench,PF,81,225,0
GS,Pacific,Bench,C,84,237,0
GS,Pacific,Bench,PG,74,184,1
MEM,Southwest,Starter,C,84,280,1
MEM,Southwest,Starter,PG,73,180,3
MEM,Southwest,Starter,PF,81,239,3
MEM,Southwest,Starter,SF,79,210,4
MEM,Southwest,Starter,PG,78,210,1
MEM,Southwest,Bench,SF,79,225,5
MEM,Southwest,Bench,SG,78,220,0
MEM,Southwest,Bench,PG,73,190,5
MEM,Southwest,Bench,SF,81,200,2
MEM,Southwest,Bench,PF,81,205,1
IND,Central,Starter,SG,76,215,4
IND,Central,Starter,PG,72,160,1
IND,Central,Starter,PF,80,220,1
IND,Central,Starter,PF,83,240,4
IND,Central,Starter,SF,80,216,1
IND,Central,Bench,PG,75,185,1
IND,Central,Bench,SG,77,210,3
IND,Central,Bench,PF,82,225,1
IND,Central,Bench,C,82,265,1
IND,Central,Bench,SG,78,225,1
MIA,Southeast,Starter,SG,78,200,3
MIA,Southeast,Starter,SG,76,221,4
MIA,Southeast,Starter,PG,76,180,2
MIA,Southeast,Starter,PF,81,245,1
MIA,Southeast,Starter,PF,80,235,2
MIA,Southeast,Bench,C,84,238,3
MIA,Southeast,Bench,SG,76,186,3
MIA,Southeast,Bench,SF,78,222,1
MIA,Southeast,Bench,SG,76,200,0
DET,Central,Starter,SF,80,226,3
DET,Central,Starter,C,83,275,3
DET,Central,Starter,SF,79,242,3
DET,Central,Starter,PG,75,208,4
DET,Central,Starter,PG,74,180,4
DET,Central,Bench,PG,72,175,2
DET,Central,Bench,PF,81,245,2
DET,Central,Bench,PF,82,228,1
DET,Central,Bench,SG,78,202,1
DET,Central,Bench,F,83,242,1
DET,Central,Bench,C,87,290,1
NY,Atlantic,Starter,PF,85,231,3
NY,Atlantic,Starter,SG,78,205,2
NY,Atlantic,Starter,PG,75,190,5
NY,Atlantic,Starter,SG,77,200,2
NY,Atlantic,Starter,C,83,262,2
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,C,82,224,3
NY,Atlantic,Bench,SF,82,235,1
NY,Atlantic,Bench,SG,76,212,1
POR,Northwest,Starter,SF,81,220,3
POR,Northwest,Starter,SG,75,197,2
POR,Northwest,Starter,PG,75,195,5
POR,Northwest,Starter,C,83,280,1
POR,Northwest,Starter,SF,81,215,1
POR,Northwest,Bench,SG,79,210,5
POR,Northwest,Bench,SG,77,218,1
POR,Northwest,Bench,PF,82,215,4
POR,Northwest,Bench,PG,73,180,0
MIL,Central,Starter,SF,82,205,3
MIL,Central,Starter,SG,79,200,1
MIL,Central,Starter,PG,78,223,2
MIL,Central,Starter,SF,79,215,5
MIL,Central,Starter,PF,85,216,5
MIL,Central,Bench,PF,83,220,4
MIL,Central,Bench,SG,78,209,1
MIL,Central,Bench,PF,81,255,2
MIL,Central,Bench,PG,76,190,0
MIL,Central,Bench,C,83,247,0
MIL,Central,Bench,SG,74,176,0
SAC,Pacific,Starter,C,84,240,2
SAC,Pacific,Starter,SG,77,212,2
SAC,Pacific,Starter,PG,74,180,0
SAC,Pacific,Starter,SF,80,210,2
SAC,Pacific,Starter,PF,81,253,3
SAC,Pacific,Bench,PG,75,187,4
SAC,Pacific,Bench,F,83,215,3
SAC,Pacific,Bench,SG,78,190,1
SAC,Pacific,Bench,PG,71,190,0
SAC,Pacific,Bench,C,84,265,1
SAC,Pacific,Bench,SG,78,200,1
SAC,Pacific,Bench,SF,81,214,2
SAC,Pacific,Bench,SG,78,220,0
DEN,Northwest,Starter,SG,76,210,3
DEN,Northwest,Starter,SF,80,220,1
DEN,Northwest,Starter,C,82,254,4
DEN,Northwest,Starter,PF,80,245,1
DEN,Northwest,Starter,G,76,207,1
DEN,Northwest,Bench,SG,77,175,1
DEN,Northwest,Bench,PG,77,200,5
DEN,Northwest,Bench,PF,80,228,2
DEN,Northwest,Bench,C,82,235,0
DEN,Northwest,Bench,PF,81,230,0
DEN,Northwest,Bench,PF,82,241,1
DEN,Northwest,Bench,SG,77,196,0
OKC,Northwest,Starter,SF,80,210,3
OKC,Northwest,Starter,SF,80,230,3
OKC,Northwest,Starter,PG,75,187,2
OKC,Northwest,Starter,C,84,255,1
OKC,Northwest,Starter,SG,79,206,0
OKC,Northwest,Bench,SG,78,190,1
OKC,Northwest,Bench,PG,73,205,2
OKC,Northwest,Bench,SF,80,210,1
OKC,Northwest,Bench,PF,81,235,1
OKC,Northwest,Bench,SG,79,185,2
OKC,Northwest,Bench,SF,79,230,0
UTA,Northwest,Starter,PG,76,180,3
UTA,Northwest,Starter,C,85,220,4
UTA,Northwest,Starter,SF,80,216,3
UTA,Northwest,Starter,PF,82,246,1
UTA,Northwest,Starter,SG,75,200,4
UTA,Northwest,Bench,SF,77,215,1
UTA,Northwest,Bench,SG,80,225,1
UTA,Northwest,Bench,SG,78,195,0
UTA,Northwest,Bench,PF,82,240,2
UTA,Northwest,Bench,PG,74,172,1
UTA,Northwest,Bench,SF,78,215,1
PHO,Pacific,Starter,SG,78,206,1
PHO,Pacific,Starter,SF,80,207,6
PHO,Pacific,Starter,C,85,240,1
PHO,Pacific,Starter,PG,73,190,1
PHO,Pacific,Starter,SF,80,215,6
PHO,Pacific,Bench,C,85,255,2
PHO,Pacific,Bench,PG,73,190,3
PHO,Pacific,Bench,PF,84,216,0
PHO,Pacific,Bench,F,82,235,4
PHO,Pacific,Bench,SG,76,200,1
PHO,Pacific,Bench,PG,70,149,1
PHO,Pacific,Bench,SF,79,190,0
PHO,Pacific,Bench,PF,81,235,1
LAC,Pacific,Starter,SF,80,210,2
LAC,Pacific,Starter,PF,82,251,2
LAC,Pacific,Starter,C,84,255,3
LAC,Pacific,Starter,PG,73,185,4
LAC,Pacific,Starter,PG,77,192,1
LAC,Pacific,Bench,PG,76,200,4
LAC,Pacific,Bench,SG,74,175,3
LAC,Pacific,Bench,SF,79,205,4
LAC,Pacific,Bench,SF,81,230,1
LAC,Pacific,Bench,C,81,220,4
LAC,Pacific,Bench,PF,79,253,0
LAC,Pacific,Bench,SG,77,206,1
LAC,Pacific,Bench,F,83,209,3
ATL,Southeast,Starter,SF,77,195,3
ATL,Southeast,Starter,PG,73,168,3
ATL,Southeast,Starter,SF,80,220,3
ATL,Southeast,Starter,PF,81,235,3
ATL,Southeast,Starter,C,84,255,4
ATL,Southeast,Bench,SG,77,192,1
ATL,Southeast,Bench,PF,83,239,1
ATL,Southeast,Bench,G,75,190,0
ATL,Southeast,Bench,PF,82,235,5
ATL,Southeast,Bench,SF,81,225,2
ATL,Southeast,Bench,PG,73,160,0
ATL,Southeast,Bench,PG,74,170,0
ATL,Southeast,Bench,SG,76,180,0
BKN,Atlantic,Starter,SG,79,191,5
BKN,Atlantic,Starter,PG,77,193,3
BKN,Atlantic,Starter,SF,80,212,2
BKN,Atlantic,Starter,SF,79,220,4
BKN,Atlantic,Starter,C,85,270,0
BKN,Atlantic,Bench,PF,79,240,2
BKN,Atlantic,Bench,SG,78,197,2
BKN,Atlantic,Bench,PG,78,200,0
BKN,Atlantic,Bench,SG,78,225,3
BKN,Atlantic,Bench,C,83,235,2
BKN,Atlantic,Bench,SF,79,235,4
MIN,Northwest,Starter,SG,80,200,2
MIN,Northwest,Starter,SF,79,220,2
MIN,Northwest,Starter,PG,74,180,2
MIN,Northwest,Starter,C,83,248,5
MIN,Northwest,Starter,PF,81,225,0
MIN,Northwest,Bench,SG,78,185,2
MIN,Northwest,Bench,C,83,245,2
MIN,Northwest,Bench,PF,82,234,0
MIN,Northwest,Bench,PG,72,190,2
MIN,Northwest,Bench,SF,78,225,0
OKC,Northwest,Starter,PG,75,187,0
OKC,Northwest,Starter,SF,80,230,3
OKC,Northwest,Starter,SF,80,210,4
OKC,Northwest,Starter,C,84,255,1
OKC,Northwest,Starter,SG,79,206,2
OKC,Northwest,Bench,SF,80,210,1
OKC,Northwest,Bench,PG,73,205,4
OKC,Northwest,Bench,SG,78,190,4
OKC,Northwest,Bench,SF,79,230,2
OKC,Northwest,Bench,PF,81,235,1
NO,Southwest,Starter,PF,82,220,1
NO,Southwest,Starter,PG,75,180,4
NO,Southwest,Starter,PF,83,270,5
NO,Southwest,Starter,SG,76,191,4
NO,Southwest,Starter,PF,80,227,2
NO,Southwest,Bench,PG,72,190,1
NO,Southwest,Bench,SG,75,175,0
NO,Southwest,Bench,SF,80,235,0
NO,Southwest,Bench,SG,76,213,3
LAL,Pacific,Starter,PG,78,190,1
LAL,Pacific,Starter,SG,78,204,1
LAL,Pacific,Starter,SF,81,190,5
LAL,Pacific,Starter,C,84,260,3
LAL,Pacific,Starter,PF,80,235,4
LAL,Pacific,Bench,PF,81,221,3
LAL,Pacific,Bench,PG,77,193,0
LAL,Pacific,Bench,PF,81,250,4
LAL,Pacific,Bench,SG,77,205,1
LAL,Pacific,Bench,SG,81,188,0
LAL,Pacific,Bench,C,84,260,1
LAL,Pacific,Bench,PG,74,180,1
PHI,Atlantic,Starter,SF,81,215,3
PHI,Atlantic,Starter,SG,76,190,1
PHI,Atlantic,Starter,PG,82,240,2
PHI,Atlantic,Starter,PG,75,199,3
PHI,Atlantic,Starter,C,84,250,5
PHI,Atlantic,Bench,SF,82,223,1
PHI,Atlantic,Bench,PF,81,210,5
PHI,Atlantic,Bench,PG,76,195,0
PHI,Atlantic,Bench,PG,74,200,3
PHI,Atlantic,Bench,SG,79,200,1
DET,Central,Starter,PG,74,180,1
DET,Central,Starter,C,83,275,5
DET,Central,Starter,SF,80,226,1
DET,Central,Starter,PG,75,208,3
DET,Central,Starter,SF,79,242,4
DET,Central,Bench,PF,81,245,1
DET,Central,Bench,PG,72,175,1
DET,Central,Bench,SG,78,202,2
DET,Central,Bench,PF,82,228,3
DET,Central,Bench,SG,74,202,0
ATL,Southeast,Starter,SF,80,220,2
ATL,Southeast,Starter,G,75,190,5
ATL,Southeast,Starter,SF,77,195,1
ATL,Southeast,Starter,C,84,255,1
ATL,Southeast,Starter,PF,83,239,1
ATL,Southeast,Bench,SG,77,192,2
ATL,Southeast,Bench,SF,81,225,2
ATL,Southeast,Bench,PF,82,235,2
ATL,Southeast,Bench,PG,74,170,1
ATL,Southeast,Bench,SG,76,180,0
MIA,Southeast,Starter,SG,78,200,3
MIA,Southeast,Starter,PG,76,180,1
MIA,Southeast,Starter,PF,81,245,3
MIA,Southeast,Starter,SG,76,221,3
MIA,Southeast,Starter,PF,80,235,3
MIA,Southeast,Bench,C,84,238,3
MIA,Southeast,Bench,SG,76,186,0
MIA,Southeast,Bench,SF,78,222,2
MIA,Southeast,Bench,SG,76,200,1
MEM,Southwest,Starter,C,84,280,4
MEM,Southwest,Starter,SF,79,210,4
MEM,Southwest,Starter,PG,73,180,3
MEM,Southwest,Starter,PF,81,239,3
MEM,Southwest,Starter,PG,78,210,1
MEM,Southwest,Bench,PG,73,190,3
MEM,Southwest,Bench,SG,78,220,1
MEM,Southwest,Bench,SF,79,225,1
MEM,Southwest,Bench,SF,81,200,1
MEM,Southwest,Bench,PF,81,205,0
HOU,Southwest,Starter,F,80,200,3
HOU,Southwest,Starter,SG,77,218,4
HOU,Southwest,Starter,SG,75,220,5
HOU,Southwest,Starter,PF,82,240,4
HOU,Southwest,Starter,C,82,245,5
HOU,Southwest,Bench,PF,80,232,2
HOU,Southwest,Bench,SF,77,225,3
HOU,Southwest,Bench,C,83,250,3
HOU,Southwest,Bench,PG,73,194,2
CHA,Southeast,Starter,SG,77,185,2
CHA,Southeast,Starter,C,83,265,4
CHA,Southeast,Starter,PG,73,172,0
CHA,Southeast,Starter,PF,81,230,3
CHA,Southeast,Starter,SG,79,221,3
CHA,Southeast,Bench,PF,85,240,2
CHA,Southeast,Bench,SG,78,220,5
CHA,Southeast,Bench,SG,75,200,0
CHA,Southeast,Bench,PF,81,256,2
MIL,Central,Starter,SF,82,205,5
MIL,Central,Starter,SG,79,200,3
MIL,Central,Starter,SF,79,215,3
MIL,Central,Starter,PG,76,190,4
MIL,Central,Starter,PF,85,216,5
MIL,Central,Bench,PF,81,255,2
MIL,Central,Bench,C,83,247,1
MIL,Central,Bench,SG,78,209,2
MIL,Central,Bench,PF,83,220,1
MIL,Central,Bench,PG,75,184,1
GS,Pacific,Starter,SF,81,225,1
GS,Pacific,Starter,PG,75,185,1
GS,Pacific,Starter,PF,79,230,4
GS,Pacific,Starter,SG,79,205,4
GS,Pacific,Starter,C,83,240,2
GS,Pacific,Bench,SF,78,207,2
GS,Pacific,Bench,SG,79,210,0
GS,Pacific,Bench,PG,79,182,1
GS,Pacific,Bench,PF,81,240,1
GS,Pacific,Bench,C,84,237,4
GS,Pacific,Bench,PF,81,225,2
GS,Pacific,Bench,G,79,185,1
GS,Pacific,Bench,SF,79,225,0
DAL,Southwest,Starter,PG,72,180,2
DAL,Southwest,Starter,SG,77,220,1
DAL,Southwest,Starter,SF,80,210,0
DAL,Southwest,Starter,PG,75,195,3
DAL,Southwest,Starter,PF,83,237,1
DAL,Southwest,Bench,PG,72,175,3
DAL,Southwest,Bench,PF,83,240,2
DAL,Southwest,Bench,PF,83,206,2
DAL,Southwest,Bench,F,79,212,2
DAL,Southwest,Bench,SG,76,185,3
DAL,Southwest,Bench,F,81,216,0
DAL,Southwest,Bench,C,84,235,1
TOR,Atlantic,Starter,SG,79,220,3
TOR,Atlantic,Starter,PG,72,175,3
TOR,Atlantic,Starter,PF,83,220,6
TOR,Atlantic,Starter,SG,76,215,3
TOR,Atlantic,Starter,C,84,220,3
TOR,Atlantic,Bench,C,85,239,2
TOR,Atlantic,Bench,SF,78,210,4
TOR,Atlantic,Bench,PG,77,190,2
TOR,Atlantic,Bench,SF,80,235,4
TOR,Atlantic,Bench,PG,72,195,0
SA,Southwest,Starter,PF,83,240,3
SA,Southwest,Starter,SG,78,210,0
SA,Southwest,Starter,SG,81,230,4
SA,Southwest,Starter,G,77,170,2
SA,Southwest,Starter,PF,84,250,2
SA,Southwest,Bench,SF,81,220,3
SA,Southwest,Bench,SG,78,210,2
SA,Southwest,Bench,PG,72,185,1
SA,Southwest,Bench,PF,83,240,3
SA,Southwest,Bench,SG,76,200,2
SA,Southwest,Bench,SG,75,190,0
WAS,Southeast,Starter,SF,79,203,2
WAS,Southeast,Starter,SG,77,202,1
WAS,Southeast,Starter,PG,76,195,2
WAS,Southeast,Starter,SF,80,198,2
WAS,Southeast,Starter,C,84,240,6
WAS,Southeast,Bench,C,82,230,5
WAS,Southeast,Bench,PF,80,237,2
WAS,Southeast,Bench,SG,76,208,0
WAS,Southeast,Bench,PG,73,170,4
WAS,Southeast,Bench,SG,79,205,0
DEN,Northwest,Starter,C,82,254,4
DEN,Northwest,Starter,SG,76,210,3
DEN,Northwest,Starter,SF,80,220,3
DEN,Northwest,Starter,PF,80,245,2
DEN,Northwest,Starter,G,76,207,3
DEN,Northwest,Bench,SG,77,175,4
DEN,Northwest,Bench,PG,77,200,2
DEN,Northwest,Bench,C,82,235,0
DEN,Northwest,Bench,PF,80,228,0
DEN,Northwest,Bench,SG,77,196,1
SAC,Pacific,Starter,C,84,240,4
SAC,Pacific,Starter,PG,74,180,1
SAC,Pacific,Starter,SG,77,212,3
SAC,Pacific,Starter,SF,80,210,0
SAC,Pacific,Starter,PF,81,253,4
SAC,Pacific,Bench,PG,75,187,3
SAC,Pacific,Bench,F,83,215,3
SAC,Pacific,Bench,SG,78,205,1
SAC,Pacific,Bench,SG,78,190,3
SAC,Pacific,Bench,C,84,265,2
SAC,Pacific,Bench,SG,78,220,1
PHO,Pacific,Starter,C,85,240,4
PHO,Pacific,Starter,SG,78,206,3
PHO,Pacific,Starter,F,82,235,6
PHO,Pacific,Starter,PG,73,190,2
PHO,Pacific,Starter,SF,80,215,2
PHO,Pacific,Bench,SF,80,207,1
PHO,Pacific,Bench,PG,70,149,0
PHO,Pacific,Bench,SG,76,200,1
PHO,Pacific,Bench,C,85,255,3
PHO,Pacific,Bench,PF,84,216,3
PHO,Pacific,Bench,SF,79,225,0
CHI,Central,Starter,SG,78,185,2
CHI,Central,Starter,SG,80,209,2
CHI,Central,Starter,PF,84,255,1
CHI,Central,Starter,PG,77,204,5
CHI,Central,Starter,C,84,255,1
CHI,Central,Bench,SG,77,220,1
CHI,Central,Bench,PF,82,275,3
CHI,Central,Bench,PG,69,177,1
CHI,Central,Bench,SG,78,215,2
CHI,Central,Bench,PG,76,210,2
CLE,Central,Starter,SF,80,240,1
CLE,Central,Starter,SG,78,220,3
CLE,Central,Starter,SF,78,235,2
CLE,Central,Starter,PF,82,271,2
CLE,Central,Starter,C,80,225,2
CLE,Central,Bench,SF,81,235,1
CLE,Central,Bench,SG,79,210,1
CLE,Central,Bench,SG,76,212,1
CLE,Central,Bench,SG,77,220,1
CLE,Central,Bench,PF,83,248,0
BKN,Atlantic,Starter,PG,77,193,2
BKN,Atlantic,Starter,SG,79,191,3
BKN,Atlantic,Starter,SF,80,212,1
BKN,Atlantic,Starter,SF,79,220,3
BKN,Atlantic,Starter,C,85,270,3
BKN,Atlantic,Bench,SG,78,197,0
BKN,Atlantic,Bench,PF,79,240,4
BKN,Atlantic,Bench,PG,78,200,4
BKN,Atlantic,Bench,SG,78,225,0
BKN,Atlantic,Bench,C,83,235,3
BKN,Atlantic,Bench,SF,79,235,4
ORL,Southeast,Starter,PF,81,225,3
ORL,Southeast,Starter,SG,79,204,4
ORL,Southeast,Starter,C,82,260,1
ORL,Southeast,Starter,PG,72,180,4
ORL,Southeast,Starter,SG,78,190,3
ORL,Southeast,Bench,SF,78,195,4
ORL,Southeast,Bench,PG,75,210,2
ORL,Southeast,Bench,C,81,245,0
ORL,Southeast,Bench,SF,82,210,2
ORL,Southeast,Bench,SG,79,218,0
NY,Atlantic,Starter,SG,77,200,2
NY,Atlantic,Starter,PF,85,231,1
NY,Atlantic,Starter,C,83,262,2
NY,Atlantic,Starter,SG,78,205,0
NY,Atlantic,Starter,PG,75,190,2
NY,Atlantic,Bench,PG,75,202,2
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,SF,82,235,1
NY,Atlantic,Bench,C,82,249,3
NY,Atlantic,Bench,SF,80,225,0
NY,Atlantic,Bench,SG,76,212,1
NY,Atlantic,Bench,C,82,224,1
NY,Atlantic,Bench,SG,77,202,0
BOS,Atlantic,Starter,F,79,222,4
BOS,Atlantic,Starter,SF,80,205,4
BOS,Atlantic,Starter,PG,75,191,2
BOS,Atlantic,Starter,C,82,245,1
BOS,Atlantic,Starter,C,82,260,2
BOS,Atlantic,Bench,PG,73,190,0
BOS,Atlantic,Bench,PF,81,243,4
BOS,Atlantic,Bench,PG,71,176,4
BOS,Atlantic,Bench,PF,79,235,3
BOS,Atlantic,Bench,SF,78,230,0
BOS,Atlantic,Bench,SG,78,198,0
BOS,Atlantic,Bench,PF,80,260,0
IND,Central,Starter,PG,72,160,1
IND,Central,Starter,PF,80,220,2
IND,Central,Starter,SF,80,216,3
IND,Central,Starter,SG,76,215,4
IND,Central,Starter,PF,83,240,3
IND,Central,Bench,PG,75,185,1
IND,Central,Bench,PF,82,225,2
IND,Central,Bench,C,82,265,1
IND,Central,Bench,SG,77,210,3
IND,Central,Bench,C,82,250,0
IND,Central,Bench,PG,74,180,1
IND,Central,Bench,SG,78,225,0
IND,Central,Bench,SF,80,238,0
MIN,Northwest,Starter,SG,80,200,5
MIN,Northwest,Starter,SF,78,225,0
MIN,Northwest,Starter,C,83,248,4
MIN,Northwest,Starter,PG,74,180,1
MIN,Northwest,Starter,PF,81,225,1
MIN,Northwest,Bench,SG,78,185,0
MIN,Northwest,Bench,PF,82,234,0
MIN,Northwest,Bench,PG,72,190,1
MIN,Northwest,Bench,C,83,245,1
MIN,Northwest,Bench,SG,77,215,0
MIN,Northwest,Bench,C,83,245,1
MIN,Northwest,Bench,PG,72,161,0
NO,Southwest,Starter,PF,83,270,4
NO,Southwest,Starter,PG,75,180,3
NO,Southwest,Starter,PF,80,227,3
NO,Southwest,Starter,SG,76,191,3
NO,Southwest,Starter,PF,82,220,0
NO,Southwest,Bench,PG,72,190,1
NO,Southwest,Bench,SG,75,175,1
NO,Southwest,Bench,SF,80,235,3
NO,Southwest,Bench,SG,76,213,4
NO,Southwest,Bench,F,81,219,4
POR,Northwest,Starter,SG,75,197,3
POR,Northwest,Starter,PG,75,195,0
POR,Northwest,Starter,SF,81,215,1
POR,Northwest,Starter,SF,81,220,3
POR,Northwest,Starter,C,83,280,3
POR,Northwest,Bench,SG,79,210,4
POR,Northwest,Bench,SG,77,218,1
POR,Northwest,Bench,PF,82,215,3
POR,Northwest,Bench,PF,82,247,3
POR,Northwest,Bench,PF,85,245,1
POR,Northwest,Bench,PG,73,180,0
UTA,Northwest,Starter,C,85,220,1
UTA,Northwest,Starter,PG,76,180,1
UTA,Northwest,Starter,SG,75,200,4
UTA,Northwest,Starter,PF,82,246,2
UTA,Northwest,Starter,SF,80,216,3
UTA,Northwest,Bench,SF,77,215,2
UTA,Northwest,Bench,SG,80,225,2
UTA,Northwest,Bench,PF,82,240,3
UTA,Northwest,Bench,PG,74,172,1
UTA,Northwest,Bench,SG,78,195,3
UTA,Northwest,Bench,SF,78,215,1
UTA,Northwest,Bench,PF,81,220,0
LAC,Pacific,Starter,PG,73,185,1
LAC,Pacific,Starter,SF,80,210,1
LAC,Pacific,Starter,PF,82,251,1
LAC,Pacific,Starter,C,84,255,3
LAC,Pacific,Starter,PG,76,200,3
LAC,Pacific,Bench,SG,74,175,1
LAC,Pacific,Bench,SF,79,205,3
LAC,Pacific,Bench,C,81,220,2
LAC,Pacific,Bench,SG,77,206,1
DEN,Northwest,Starter,G,76,207,2
DEN,Northwest,Starter,SF,80,220,4
DEN,Northwest,Starter,SG,76,210,2
DEN,Northwest,Starter,C,82,254,3
DEN,Northwest,Starter,PF,80,245,2
DEN,Northwest,Bench,SG,77,175,5
DEN,Northwest,Bench,C,82,235,3
DEN,Northwest,Bench,SG,77,196,0
DEN,Northwest,Bench,PG,77,200,2
DEN,Northwest,Bench,PF,82,241,0
DEN,Northwest,Bench,PF,80,228,0
CHA,Southeast,Starter,PG,73,172,0
CHA,Southeast,Starter,SG,77,185,1
CHA,Southeast,Starter,C,83,265,4
CHA,Southeast,Starter,PF,81,230,2
CHA,Southeast,Starter,SF,79,232,0
CHA,Southeast,Bench,PF,85,240,3
CHA,Southeast,Bench,SG,75,200,2
CHA,Southeast,Bench,SG,79,221,2
CHA,Southeast,Bench,PF,81,256,1
CHA,Southeast,Bench,SG,78,220,1
CHA,Southeast,Bench,PF,82,230,0
CHA,Southeast,Bench,PG,74,164,0
MIN,Northwest,Starter,SG,80,200,2
MIN,Northwest,Starter,C,83,248,2
MIN,Northwest,Starter,PG,74,180,5
MIN,Northwest,Starter,SF,78,225,2
MIN,Northwest,Starter,PF,81,225,4
MIN,Northwest,Bench,PF,82,234,0
MIN,Northwest,Bench,SG,78,185,1
MIN,Northwest,Bench,PG,72,190,1
MIN,Northwest,Bench,C,83,245,2
MIN,Northwest,Bench,SG,77,215,0
MIN,Northwest,Bench,C,83,245,0
MIN,Northwest,Bench,PG,72,161,0
DET,Central,Starter,SF,80,226,3
DET,Central,Starter,SF,79,242,3
DET,Central,Starter,PG,74,180,1
DET,Central,Starter,C,83,275,4
DET,Central,Starter,PG,75,208,3
DET,Central,Bench,PG,72,175,3
DET,Central,Bench,F,83,242,0
DET,Central,Bench,PF,82,228,4
DET,Central,Bench,SG,74,202,1
DET,Central,Bench,PF,82,218,0
DET,Central,Bench,SG,78,202,0
HOU,Southwest,Starter,SG,75,220,0
HOU,Southwest,Starter,SG,77,218,1
HOU,Southwest,Starter,PF,82,240,0
HOU,Southwest,Starter,PF,80,232,0
HOU,Southwest,Starter,C,82,245,4
HOU,Southwest,Bench,SF,77,225,3
HOU,Southwest,Bench,PF,80,253,5
HOU,Southwest,Bench,PG,73,194,0
HOU,Southwest,Bench,PG,73,195,0
PHI,Atlantic,Starter,SF,81,215,5
PHI,Atlantic,Starter,SG,76,190,2
PHI,Atlantic,Starter,PG,82,240,2
PHI,Atlantic,Starter,PG,75,199,1
PHI,Atlantic,Starter,C,84,250,3
PHI,Atlantic,Bench,PG,74,200,2
PHI,Atlantic,Bench,SG,78,228,3
PHI,Atlantic,Bench,SF,82,223,1
PHI,Atlantic,Bench,PF,81,210,0
CLE,Central,Starter,SF,80,240,1
CLE,Central,Starter,PF,82,271,2
CLE,Central,Starter,SG,78,220,5
CLE,Central,Starter,C,80,225,2
CLE,Central,Starter,SF,78,235,0
CLE,Central,Bench,SG,79,210,5
CLE,Central,Bench,SF,81,235,2
CLE,Central,Bench,SG,77,220,0
CLE,Central,Bench,PG,75,210,0
CLE,Central,Bench,PF,83,248,0
BKN,Atlantic,Starter,SF,79,220,3
BKN,Atlantic,Starter,SF,80,212,4
BKN,Atlantic,Starter,PG,78,200,3
BKN,Atlantic,Starter,SG,79,191,4
BKN,Atlantic,Starter,C,85,270,2
BKN,Atlantic,Bench,SG,78,197,1
BKN,Atlantic,Bench,PF,79,240,2
BKN,Atlantic,Bench,SG,78,225,2
BKN,Atlantic,Bench,SF,79,235,1
BKN,Atlantic,Bench,C,83,235,0
BKN,Atlantic,Bench,SG,76,210,0
SA,Southwest,Starter,PF,83,240,4
SA,Southwest,Starter,SG,78,210,3
SA,Southwest,Starter,SG,81,230,1
SA,Southwest,Starter,G,77,170,3
SA,Southwest,Starter,PF,84,250,2
SA,Southwest,Bench,SF,81,220,0
SA,Southwest,Bench,PG,72,185,1
SA,Southwest,Bench,SG,78,210,2
SA,Southwest,Bench,SG,76,200,3
SA,Southwest,Bench,SG,75,190,1
MIA,Southeast,Starter,SG,76,221,1
MIA,Southeast,Starter,PG,76,180,2
MIA,Southeast,Starter,PF,81,245,4
MIA,Southeast,Starter,SG,78,200,6
MIA,Southeast,Starter,PF,82,250,3
MIA,Southeast,Bench,SG,76,186,2
MIA,Southeast,Bench,SF,78,222,3
MIA,Southeast,Bench,C,84,238,2
MIA,Southeast,Bench,SG,76,200,2
MIA,Southeast,Bench,PF,80,204,0
IND,Central,Starter,PG,72,160,2
IND,Central,Starter,SG,76,215,5
IND,Central,Starter,PF,80,220,2
IND,Central,Starter,SF,80,216,2
IND,Central,Starter,PF,83,240,5
IND,Central,Bench,PG,75,185,2
IND,Central,Bench,PF,82,225,1
IND,Central,Bench,C,82,265,2
IND,Central,Bench,SG,77,210,2
IND,Central,Bench,SF,80,238,0
IND,Central,Bench,C,82,250,0
IND,Central,Bench,PG,74,180,0
IND,Central,Bench,SG,78,225,0
OKC,Northwest,Starter,PG,75,187,3
OKC,Northwest,Starter,SF,80,230,3
OKC,Northwest,Starter,C,84,255,1
OKC,Northwest,Starter,SG,79,206,3
OKC,Northwest,Starter,SF,80,210,6
OKC,Northwest,Bench,SF,79,230,4
OKC,Northwest,Bench,SF,80,210,4
OKC,Northwest,Bench,PG,73,205,0
OKC,Northwest,Bench,PF,81,235,0
OKC,Northwest,Bench,SG,78,190,3
OKC,Northwest,Bench,SG,79,185,0
MEM,Southwest,Starter,C,84,280,2
MEM,Southwest,Starter,PG,73,180,1
